Name,Division,Group,Department,Program Name,Course Name,Duration(in hrs),Completed,Enrollment Time,Completion Time,Learning Hours Spent,Course Grade,Skills Learned
Person_761,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (TMT Projects & Solutions),",School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-03-24T13:54:53.000Z,2023-04-29T16:05:31.000Z,3.48,90,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_761,M&S(LP),Chief Commercial Officer (Long Product),"LP-M&S (TMT Projects & Solutions),",Business Development Learning Program,Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,5.1,Yes,2023-03-24T13:50:51.000Z,2023-04-20T17:07:30.000Z,9.8,92.55,Entrepreneurship; Business Plan; Planning; Analysis; Strategy
Person_762,VP One SC,#,Center of Excellence (Supply Chain),School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-02-10T10:52:59.000Z,,0,0,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_762,VP One SC,#,Center of Excellence (Supply Chain),School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-02-10T10:52:46.000Z,,0,0,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_762,VP One SC,#,Center of Excellence (Supply Chain),Supply Chain Basics Learning Program,Supply Chain Principles,12.2,No,2023-02-10T10:45:20.000Z,,0,0,Supply Chain; Warehouse Management; Chaining; Procurement; Process; Planning; Leadership and Management
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,Organization Planning and Development for the 6 σ Black Belt,6.2,,,,,,Planning; Trigonometric Integral; Leadership; Six Sigma; Leadership and Management; Analysis
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,The Define Phase for the 6 σ Black Belt,5.8,,,,,,Trigonometric Integral; Lean Six Sigma; Six Sigma; Analysis; Project
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,The Measure Phase for the 6 σ Black Belt,10.8,,,,,,Process Analysis; Process; Measurement; General Statistics; Performance; Analysis
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,The Analyze Phase for the 6 σ Black Belt,7.5,,,,,,Six Sigma; Training; Culture; Analysis; Leadership
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,The Improve Phase for the 6 σ Black Belt,5,,,,,,Planning
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,Team Management for the 6 σ Black Belt,2.5,,,,,,Project; Conflict Management; Conflict Resolution; Leadership; Team Management; Communication; Project Management; Leadership and Management
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,DFSS for the 6 σ Black Belt,5,,,,,,Trigonometric Integral; Six Sigma; Leadership and Management
Person_763,Tech&NMB,Research & Development,R&D,Six Sigma Black Belt Learning Program,The Control Phase for the 6 σ Black Belt,6,,,,,,Trigonometric Integral; Six Sigma
Person_763,Tech&NMB,Research & Development,R&D,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_763,Tech&NMB,Research & Development,R&D,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_764,TSM,Angul Operation - IM,Blast Furnaces,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_764,TSM,Angul Operation - IM,Blast Furnaces,Excel for Business Learning Program,Excel Skills for Business: Essentials,16.1,,,,,,Chart; Sorting; Microsoft Excel
Person_764,TSM,Angul Operation - IM,Blast Furnaces,Excel for Business Learning Program,Excel Skills for Business: Intermediate I,17.4,,,,,,Analysis; Chart; Pivot Table; Microsoft Excel
Person_764,TSM,Angul Operation - IM,Blast Furnaces,Excel for Business Learning Program,Excel Skills for Business: Intermediate II,17.1,,,,,,Data Validation; Data Model; Microsoft Excel; Modeling
Person_764,TSM,Angul Operation - IM,Blast Furnaces,Excel for Business Learning Program,Excel Skills for Business: Advanced,13.6,,,,,,Microsoft Excel; Finance
Person_764,TSM,Angul Operation - IM,Blast Furnaces,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_765,Raw Materials,West Bokaro,Quarry AB &E,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_765,Raw Materials,West Bokaro,Quarry AB &E,Business Communication Learning Program,Successful Presentation,4.5,,,,,,Presentation; Speech; Public Speaking; Communication
Person_765,Raw Materials,West Bokaro,Quarry AB &E,Business Communication Learning Program,Effective Communication Capstone Project,4.4,,,,,,Grammar; Presentation; Business Writing; Speech; Public Speaking; Graphic Design; Computer Graphics; Writing; Communication; Project
Person_765,Raw Materials,West Bokaro,Quarry AB &E,Business Communication Learning Program,Graphic Design,4.7,,,,,,Typography; Graphic Design; Computer Graphics
Person_765,Raw Materials,West Bokaro,Quarry AB &E,Business Communication Learning Program,Business Writing,9.2,,,,,,Grammar; Writing; Business Writing; Communication
Person_765,Raw Materials,West Bokaro,Quarry AB &E,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,No,2023-03-31T11:35:29.000Z,,0.53,0,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,Attract and Engage Customers with Digital Marketing,10.2,,,,,,Search Engine Optimization; Mathematical Optimization; Persona (User Experience); Digital Marketing; Marketing; Advertising
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,Think Outside the Inbox: Email Marketing,7.5,,,,,,Email; Email Marketing; Marketing Strategy; Marketing; Strategy
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-03-29T08:58:31.000Z,,3.43,22.5,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,"Make the Sale: Build, Launch, and Manage E-commerce Stores",6.4,,,,,,E-Commerce
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,Satisfaction Guaranteed: Develop Customer Loyalty Online,5.9,,,,,,Search Engine Optimization; Interview; Email; Social Media; Media Market; Email Marketing; Digital Marketing; Google Analytics; Marketing; Social Media Marketing
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,From Likes to Leads: Interact with Customers Online,10.6,,,,,,Social Media; Social Media Platforms; Media Market; Marketing; Social Media Marketing; Digital Marketing; Strategy
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,Assess for Success: Marketing Analytics and Measurement,8.5,,,,,,Marketing; Analysis
Person_766,M&S(FP),#,FP-M&S-Branded Products & Retail,Digital Marketing Learning Program,Foundations of Digital Marketing and E-commerce,10.6,,,,,,Search Engine Optimization; Digital Marketing; Social Media; Market (Economics); Data Analysis; Marketing; Strategy; E-Commerce; Analysis; Social Media Marketing
Person_767,Raw Materials,West Bokaro,Quarry SEB,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,,,,,,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_767,Raw Materials,West Bokaro,Quarry SEB,Business Communication Learning Program,Successful Presentation,4.5,,,,,,Presentation; Speech; Public Speaking; Communication
Person_767,Raw Materials,West Bokaro,Quarry SEB,Business Communication Learning Program,Effective Communication Capstone Project,4.4,,,,,,Grammar; Presentation; Business Writing; Speech; Public Speaking; Graphic Design; Computer Graphics; Writing; Communication; Project
Person_767,Raw Materials,West Bokaro,Quarry SEB,Business Communication Learning Program,Business Writing,9.2,,,,,,Grammar; Writing; Business Writing; Communication
Person_767,Raw Materials,West Bokaro,Quarry SEB,Business Communication Learning Program,Graphic Design,4.7,,,,,,Typography; Graphic Design; Computer Graphics
Person_767,Raw Materials,West Bokaro,Quarry SEB,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_768,Operations - TSK,Mechanical Maintenance - TSK,Office of Chief of Mechanical Maint-TSK,School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,No,2023-03-14T10:43:31.000Z,,0,0,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_768,Operations - TSK,Mechanical Maintenance - TSK,Office of Chief of Mechanical Maint-TSK,Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,,,,,,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_768,Operations - TSK,Mechanical Maintenance - TSK,Office of Chief of Mechanical Maint-TSK,School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_768,Operations - TSK,Mechanical Maintenance - TSK,Office of Chief of Mechanical Maint-TSK,Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,,,,,,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_768,Operations - TSK,Mechanical Maintenance - TSK,Office of Chief of Mechanical Maint-TSK,Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,No,2023-03-14T10:45:35.000Z,,4.17,42,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_768,Operations - TSK,Mechanical Maintenance - TSK,Office of Chief of Mechanical Maint-TSK,Project Mgmt Learning Program-Generic,Project Management Project,4.3,,,,,,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_769,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",Project Mgmt Learning Program-Generic,Budgeting and Scheduling Projects,3.6,Yes,2023-03-27T17:24:53.000Z,2023-04-02T14:22:55.000Z,1.84,88.4,Schedule; Estimation; Budget; Project Management; Project; Planning; Cost; Leadership and Management
Person_769,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",Project Mgmt Learning Program-Generic,Initiating and Planning Projects,4.8,Yes,2023-03-14T16:54:03.000Z,2023-03-15T15:48:07.000Z,2.61,86,Project; Planning; Project Management; Project Plan; Project Planning; Leadership and Management
Person_769,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",Project Mgmt Learning Program-Generic,Project Management Project,4.3,No,2023-04-02T16:14:14.000Z,,0.15,0,Schedule; Risk; Project Plan; Budget; Risk Management; Project Management; Planning; Project; Leadership and Management
Person_769,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",School of Analytics-Basic,Basic Data Descriptors Statistical Distributions and Application to Business Decisions,8.9,,,,,,General Statistics; Statistical Analysis; Probability; Analysis; Studentized Residual; Chi-Squared Distribution; Probability Distribution; Microsoft Excel; Basic Descriptive Statistics
Person_769,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",School of Analytics-Basic,Data – What It Is What We Can Do With It,5.8,Yes,2023-04-03T16:45:05.000Z,2023-04-15T17:20:00.000Z,1.14,90,Data Visualization; Data Analysis; Analysis; Problem Solving
Person_769,TQM and E&P,Design & Engineering,"Engineering – Coke, Environment & Energy",Project Mgmt Learning Program-Generic,Managing Project Risks and Changes,3,Yes,2023-04-02T14:29:06.000Z,2023-04-02T16:08:54.000Z,1.67,86.8,Risk; Change Management; Risk Management; Project Management; Communication; Project; Planning; Leadership and Management
Person_770,M&S(LP),#,Office of Chairperson M&S (LP) Council,Business Process Mgmt Learning Program,Data-Driven Process Improvement,5.3,,,,,,Process; Data Analysis; Analysis
Person_770,M&S(LP),#,Office of Chairperson M&S (LP) Council,Business Process Mgmt Learning Program,Process Improvement,13.9,,,,,,Trigonometric Integral; Process Improvement; Lean Six Sigma; Six Sigma; General Statistics; Strategy; Process; Operations Management; Leadership and Management
Person_771,VP Financial Oprns.& Corporate Reporting,#,Business Performance Enhancement- Oprn.,School of Blockchain for F&A,"Blockchain, Cryptoassets, and Decentralized Finance",8,,,,,,Cryptocurrency; BlockChain; Smart Contract
